id,image_id,category_id,bbox,area,iscrowd,flag,MarineTraffic,MMSI,vessel_type,vessel_length,vessel_width,vessel_status,longitude,latitude
110389719,150,0,"[161, 1749, 16, 7]",112,0,0,1,304073000,General Cargo,96.63,16.01,1,34.57408,31.81665
1103810921,150,0,"[547, 1704, 21, 7]",147,0,0,1,357434000,General Cargo,131.55,19.0,1,34.60156,31.81507
1103811249,150,0,"[689, 1634, 15, 6]",90,0,0,1,271000926,General Cargo,91.29,14.86,1,34.61282,31.8172
1103812791,150,0,"[543, 1803, 14, 5]",70,0,0,1,371554000,General Cargo,82.04,12.5,1,34.59879,31.80775
1103814942,150,0,"[389, 1766, 20, 6]",120,0,0,1,248778000,General Cargo,120.8,17.6,1,34.58941,31.81144
1103818580,150,0,"[499, 1376, 17, 9]",153,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60561,31.83801
1103819684,150,0,"[716, 1276, 16, 6]",96,0,0,1,357476000,General Cargo,100.13,17.6,1,34.6228,31.84203
110670235,151,0,"[307, 1296, 15, 15]",225,0,0,1,374861000,General Cargo,134.45,18.0,1,34.59524,31.84501
110671129,151,0,"[617, 1198, 16, 14]",224,0,0,1,271043905,General Cargo,128.15,18.0,1,34.61878,31.84742
110672411,151,0,"[667, 1290, 26, 17]",442,0,0,1,538008112,Bulk Carrier,190.0,32.0,1,34.62029,31.84067
110673590,151,0,"[94, 1481, 23, 16]",368,0,0,1,357398000,Container Ship,165.1,27.1,1,34.57653,31.8353
110675833,151,0,"[745, 1465, 18, 11]",198,0,0,1,248778000,General Cargo,120.8,17.6,1,34.62089,31.82759
110676334,151,0,"[122, 1666, 22, 24]",528,0,0,1,636018326,Container Ship,215.98,26.66,1,34.57414,31.8217
110677164,151,0,"[539, 1803, 11, 9]",99,0,0,1,371554000,General Cargo,82.04,12.5,1,34.59879,31.80775
110962122,152,0,"[121, 1681, 31, 18]",558,0,0,1,636018326,Container Ship,215.98,26.66,1,34.57414,31.8217
11096633,152,0,"[667, 1340, 16, 7]",112,0,0,1,271000359,General Cargo,95.7,14.5,1,34.6185,31.83794
110967968,152,0,"[305, 1302, 25, 21]",525,0,0,1,212539000,Bulk Carrier,189.9,32.26,1,34.59577,31.84502
11096896,152,0,"[477, 1256, 15, 10]",150,0,0,1,249870000,General Cargo,105.5,16.8,1,34.60767,31.8468
1109610402,152,0,"[745, 1479, 20, 7]",140,0,0,1,248778000,General Cargo,120.8,17.6,1,34.62116,31.82833
111251782,153,0,"[365, 1339, 28, 12]",336,0,0,1,538008112,Bulk Carrier,190.0,32.0,1,34.59903,31.84158
111252891,153,0,"[513, 1369, 15, 6]",90,0,0,1,577404000,General Cargo,92.0,16.0,1,34.60725,31.83802
111253222,153,0,"[666, 1342, 17, 5]",85,0,0,1,271000359,General Cargo,95.7,14.5,1,34.6185,31.83794
111254563,153,0,"[744, 1480, 20, 5]",100,0,0,1,248778000,General Cargo,120.8,17.6,1,34.62045,31.82734
11125526,153,0,"[518, 1540, 15, 4]",60,0,3,1,271000266,General Cargo,93.2,14.0,1,34.60383,31.8264
111256207,153,0,"[281, 1510, 19, 10]",190,0,0,1,351118000,General Cargo,125.86,20.0,1,34.5887,31.83132
111257499,153,0,"[714, 1633, 15, 6]",90,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61474,31.8178
11154032,154,0,"[692, 1267, 22, 7]",154,0,0,1,374861000,General Cargo,134.45,18.0,1,34.62287,31.84336
111541356,154,0,"[488, 1313, 19, 6]",114,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60771,31.84273
11154387,154,0,"[618, 1446, 19, 6]",114,0,0,1,538007986,General Cargo,112.8,17.2,1,34.61341,31.83235
111544931,154,0,"[485, 1552, 20, 6]",120,0,0,1,271044617,Bulk Carrier,119.95,16.8,1,34.60183,31.82633
111546650,154,0,"[213, 1836, 16, 7]",112,0,0,1,304073000,General Cargo,96.63,16.01,1,34.57631,31.81061
11183231,155,0,"[56, 1341, 31, 17]",527,0,0,1,636018322,Container Ship,217.11,26.71,1,34.5775,31.84427
112120190,156,0,"[677, 1209, 26, 12]",312,0,0,1,564171000,Bulk Carrier,177.35,28.19,1,34.62277,31.84803
112121165,156,0,"[79, 1362, 19, 9]",171,0,0,1,636018322,Container Ship,217.11,26.71,1,34.57781,31.84495
112122976,156,0,"[721, 1516, 12, 9]",108,0,0,1,271044425,General Cargo,89.0,13.0,1,34.61825,31.82586
112123862,156,0,"[541, 1539, 11, 9]",99,0,0,1,271000926,General Cargo,91.29,14.86,0,34.60555,31.82652
112410879,157,0,"[679, 1210, 24, 14]",336,0,0,1,564171000,Bulk Carrier,177.35,28.19,1,34.62288,31.84789
11241169,157,0,"[462, 1296, 13, 11]",143,0,0,1,353822000,General Cargo,100.2,17.6,1,34.60563,31.84476
112412330,157,0,"[553, 1411, 13, 10]",130,0,0,1,305329000,General Cargo,89.95,14.4,1,34.60943,31.83539
112413902,157,0,"[711, 1382, 11, 9]",99,0,0,1,304376000,Cargo/Containership,90.2,13.6,1,34.62027,31.83583
112414106,157,0,"[542, 1541, 12, 9]",108,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60548,31.82695
112415341,157,0,"[128, 1520, 17, 14]",238,0,0,1,249814000,Oil/Chemical Tanker,134.16,20.5,1,34.57835,31.8331
112700907,158,0,"[675, 1246, 19, 23]",437,0,0,1,564171000,Bulk Carrier,177.35,28.19,1,34.62132,31.84483
112702689,158,0,"[274, 1366, 22, 7]",154,0,0,1,249132000,Bulk Carrier,179.9,28.4,1,34.59167,31.8425
112703730,158,0,"[67, 1523, 14, 11]",154,0,0,1,304073000,General Cargo,96.63,16.01,1,34.57322,31.83363
112705281,158,0,"[751, 1805, 11, 12]",132,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61328,31.80653
112990561,159,0,"[676, 1249, 22, 19]",418,0,0,1,564171000,Bulk Carrier,177.35,28.19,1,34.62152,31.84458
112991770,159,0,"[345, 1370, 22, 22]",484,0,0,1,249132000,Bulk Carrier,179.9,28.4,1,34.5961,31.84032
112993284,159,0,"[715, 1428, 13, 11]",143,0,0,1,577404000,General Cargo,92.0,16.0,1,34.62005,31.83263
112994200,159,0,"[540, 1534, 17, 14]",238,0,0,1,373623000,General Cargo,126.08,20.0,1,34.6056,31.82743
112996634,159,0,"[751, 1808, 11, 12]",132,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61328,31.80648
11299790,159,0,"[811, 1680, 14, 13]",182,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62013,31.81492
113280169,160,0,"[750, 1813, 15, 8]",120,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61346,31.80661
113281613,160,0,"[810, 1683, 19, 7]",133,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62013,31.81492
113283686,160,0,"[540, 1537, 21, 8]",168,0,0,1,373623000,General Cargo,126.08,20.0,1,34.60585,31.82763
113284608,160,0,"[596, 1361, 14, 4]",56,0,0,1,577302000,General Cargo,74.0,12.4,0,34.61363,31.83916
113285899,160,0,"[675, 1252, 28, 7]",196,0,0,1,564171000,Bulk Carrier,177.35,28.19,1,34.62234,31.84508
113572986,161,0,"[668, 1296, 8, 12]",96,0,0,1,374406000,General Cargo,82.29,11.3,1,34.62022,31.84259
113573436,161,0,"[515, 1323, 14, 12]",168,0,0,1,353822000,General Cargo,100.2,17.6,1,34.60903,31.84264
113574587,161,0,"[351, 1666, 30, 19]",570,0,0,1,636018323,Container Ship,215.98,26.66,1,34.59164,31.82035
113575166,161,0,"[179, 1869, 21, 16]",336,0,0,1,255805623,Container Ship,149.0,22.7,1,34.57341,31.80904
113576186,161,0,"[533, 1545, 16, 15]",240,0,0,1,373623000,General Cargo,126.08,20.0,1,34.60575,31.8275
113577356,161,0,"[605, 1384, 12, 13]",156,0,0,1,357476000,General Cargo,100.13,17.6,1,34.61383,31.83738
113861654,162,0,"[84, 1394, 17, 9]",153,0,0,1,477067200,Bulk Carrier,199.9,32.26,1,34.57838,31.84344
114150703,163,0,"[478, 1304, 27, 10]",270,0,0,1,357157000,Container Ship,165.1,27.1,1,34.60811,31.84494
114151738,163,0,"[630, 1312, 14, 8]",112,0,0,1,518100192,General Cargo,88.77,12.8,1,34.61783,31.84321
114152638,163,0,"[352, 1485, 18, 8]",144,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.5945,31.8355
114153488,163,0,"[702, 1417, 18, 8]",144,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61956,31.83519
114154586,163,0,"[445, 1550, 15, 6]",90,0,0,1,371831000,General Cargo,88.48,11.35,1,34.5995,31.82933
114155581,163,0,"[376, 1691, 21, 7]",147,0,0,1,371564000,General Cargo,128.0,18.4,1,34.59177,31.8201
114157961,163,0,"[79, 1743, 17, 7]",119,0,0,1,304073000,General Cargo,96.63,16.01,1,34.57011,31.82085
114441962,164,0,"[285, 1346, 30, 8]",240,0,0,1,271043028,Container Ship,182.98,28.0,1,34.59417,31.845
114442933,164,0,"[85, 1401, 33, 9]",297,0,0,1,477067200,Bulk Carrier,199.9,32.26,1,34.57975,31.84401
114443716,164,0,"[97, 1571, 15, 4]",60,0,0,1,375369000,Cement Carrier,80.0,14.81,1,34.57566,31.83282
114445493,164,0,"[359, 1488, 18, 5]",90,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.59517,31.835
114446302,164,0,"[450, 1554, 15, 5]",75,0,0,1,371831000,General Cargo,88.48,11.35,1,34.6,31.8295
114447151,164,0,"[565, 1474, 31, 9]",279,0,0,1,271045741,Bulk Carrier,185.74,30.04,1,34.60978,31.83282
114448520,164,0,"[697, 1420, 15, 6]",90,0,0,1,271000926,General Cargo,91.29,14.86,8,34.62005,31.83568
114449468,164,0,"[634, 1317, 15, 5]",75,0,0,1,518100192,General Cargo,88.77,12.8,1,34.61783,31.84321
1144411322,164,0,"[690, 1547, 19, 8]",152,0,0,1,370287000,General Cargo,115.53,16.6,1,34.61609,31.82742
1144412792,164,0,"[692, 1660, 13, 5]",65,0,0,1,371554000,General Cargo,82.04,12.5,1,34.61384,31.8193
1144414354,164,0,"[381, 1700, 22, 6]",132,0,0,1,371564000,General Cargo,128.0,18.4,1,34.59177,31.8201
1144415559,164,0,"[87, 1748, 17, 6]",102,0,0,1,304073000,General Cargo,96.63,16.01,1,34.57087,31.82082
1144416670,164,0,"[242, 1869, 22, 8]",176,0,0,1,305032000,General Cargo,132.6,19.2,1,34.57888,31.81094
1144417965,164,0,"[474, 1842, 14, 5]",70,0,0,1,620384000,General Cargo,80.15,10.4,1,34.59515,31.80978
1144418335,164,0,"[737, 1846, 15, 9]",135,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61266,31.80615
11473282,165,0,"[271, 1332, 20, 7]",140,0,0,1,351118000,General Cargo,125.86,20.0,1,34.59302,31.84658
114733621,165,0,"[482, 1321, 24, 7]",168,0,0,1,565852000,Container Ship,148.53,22.7,1,34.60831,31.84487
114734859,165,0,"[636, 1319, 15, 5]",75,0,0,1,518100192,General Cargo,88.77,12.8,1,34.61824,31.84333
11473610,165,0,"[85, 1390, 31, 15]",465,0,0,1,477067200,Bulk Carrier,199.9,32.26,1,34.5799,31.84398
11473768,165,0,"[700, 1423, 15, 5]",75,0,0,1,271000926,General Cargo,91.29,14.86,1,34.62013,31.83557
114738263,165,0,"[692, 1550, 19, 5]",95,0,0,1,370287000,General Cargo,115.53,16.6,1,34.61609,31.82733
114739908,165,0,"[452, 1553, 15, 5]",75,0,0,1,371831000,General Cargo,88.48,11.35,1,34.60029,31.82974
1147310831,165,0,"[568, 1473, 30, 7]",210,0,0,1,271045741,Bulk Carrier,185.74,30.04,1,34.61068,31.83315
1147311623,165,0,"[274, 1558, 23, 7]",161,0,0,1,215566000,General Cargo,139.55,16.5,1,34.5884,31.83106
1147312377,165,0,"[99, 1572, 14, 5]",70,0,0,1,375369000,Cement Carrier,80.0,14.81,1,34.57575,31.8329
1147313142,165,0,"[116, 1730, 17, 6]",102,0,0,1,353822000,General Cargo,100.2,17.6,1,34.57351,31.82171
1147314240,165,0,"[383, 1700, 21, 5]",105,0,0,1,371564000,General Cargo,128.0,18.4,1,34.59243,31.82022
1147316565,165,0,"[694, 1659, 14, 6]",84,0,0,1,371554000,General Cargo,82.04,12.5,1,34.6141,31.81945
1147317212,165,0,"[739, 1847, 15, 6]",90,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61266,31.80615
1147318289,165,0,"[478, 1844, 14, 4]",56,0,0,1,620384000,General Cargo,80.15,10.4,1,34.59515,31.80978
115310381,166,0,"[1174, 1179, 30, 11]",330,0,0,1,249345000,Oil/Chemical Tanker,183.17,32.29,1,34.64433,31.85252
115311481,166,0,"[905, 1355, 12, 14]",168,0,0,1,371343000,General Cargo,115.0,16.0,1,34.6211,31.84302
115312984,166,0,"[469, 1386, 16, 14]",224,0,0,1,351118000,General Cargo,125.86,20.0,1,34.59107,31.8468
115316374,166,0,"[899, 1586, 8, 16]",128,0,0,1,370287000,General Cargo,115.53,16.6,1,34.61537,31.8272
115318958,166,0,"[319, 1641, 22, 10]",220,0,0,1,305798000,General Cargo,142.69,18.25,1,34.57494,31.83151
115601415,167,0,"[307, 1426, 24, 23]",552,0,0,1,636018739,Container Ship,230.92,32.29,1,34.59583,31.84272
1156027,167,0,"[99, 1453, 16, 17]",272,0,0,1,636018874,Container Ship,129.58,20.6,1,34.58032,31.84449
115603780,167,0,"[105, 1647, 30, 18]",540,0,0,1,636018326,Container Ship,215.98,26.66,1,34.57422,31.83129
115604867,167,0,"[409, 1591, 16, 10]",160,0,0,1,271000768,General Cargo,101.7,16.4,1,34.5976,31.83128
115606854,167,0,"[502, 1487, 13, 11]",143,0,0,1,357476000,General Cargo,100.13,17.6,1,34.60605,31.83722
115607955,167,0,"[696, 1376, 16, 11]",176,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62173,31.84295
115890641,168,0,"[767, 1382, 13, 11]",143,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62143,31.84272
115891259,168,0,"[576, 1365, 12, 11]",132,0,0,2,305329000,General Cargo,89.95,14.4,1,34.60918,31.84518
115892429,168,0,"[434, 1458, 17, 14]",238,0,0,1,256331000,General Cargo,139.63,16.7,1,34.59768,31.84063
115893941,168,0,"[570, 1492, 12, 12]",144,0,0,1,357476000,General Cargo,100.13,17.6,1,34.60548,31.83712
115897262,168,0,"[479, 1595, 11, 14]",154,0,0,1,271000768,General Cargo,101.7,16.4,1,34.59733,31.83117
115898101,168,0,"[180, 1652, 12, 27]",324,0,0,1,636018326,Container Ship,215.98,26.66,1,34.57524,31.83058
115899838,168,0,"[515, 1727, 11, 12]",132,0,0,1,256967000,General Cargo,88.73,15.2,1,34.59653,31.82185
1158910898,168,0,"[181, 1825, 15, 30]",450,0,0,1,256973000,Container Ship,212.54,32.24,1,34.57106,31.81863
1158912458,168,0,"[819, 1764, 14, 13]",182,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61597,31.81551
116180849,169,0,"[685, 1377, 17, 8]",136,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62143,31.843
116181475,169,0,"[499, 1368, 14, 8]",112,0,0,1,305329000,General Cargo,89.95,14.4,1,34.60992,31.84601
116183307,169,0,"[488, 1489, 15, 9]",135,0,0,1,357476000,General Cargo,100.13,17.6,1,34.6063,31.83778
116184831,169,0,"[747, 1497, 16, 8]",128,0,0,1,353822000,General Cargo,100.2,17.6,1,34.62334,31.83479
116470344,170,0,"[505, 1396, 16, 5]",80,0,0,1,305329000,General Cargo,89.95,14.4,1,34.60981,31.8448
116471207,170,0,"[48, 1468, 42, 20]",840,0,0,1,255805617,Container Ship,282.96,39.97,1,34.5786,31.84413
116472776,170,0,"[344, 1604, 14, 5]",70,0,0,1,375369000,Cement Carrier,80.0,14.81,1,34.5935,31.83272
116473420,170,0,"[603, 1470, 28, 6]",168,0,0,1,636019561,Bulk Carrier,169.99,27.0,1,34.6144,31.83785
116474832,170,0,"[692, 1397, 17, 6]",102,0,0,1,371343000,General Cargo,115.0,16.0,1,34.62169,31.84278
11647562,170,0,"[753, 1522, 16, 7]",112,0,0,1,353822000,General Cargo,100.2,17.6,1,34.62342,31.83303
116476211,170,0,"[598, 1670, 19, 5]",95,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.60966,31.82507
116478559,170,0,"[373, 1799, 28, 7]",196,0,0,1,246430000,General Cargo,174.0,22.0,1,34.5916,31.81895
11676614,171,0,"[682, 1380, 20, 7]",140,0,0,1,351118000,General Cargo,125.86,20.0,1,34.62245,31.8452
116767348,171,0,"[501, 1393, 24, 9]",216,0,0,1,305329000,General Cargo,89.95,14.4,1,34.60999,31.84496
116769828,171,0,"[510, 1526, 20, 7]",140,0,0,1,373623000,General Cargo,126.08,20.0,0,34.60707,31.83618
1167610680,171,0,"[758, 1525, 17, 5]",85,0,0,1,353822000,General Cargo,100.2,17.6,1,34.62357,31.83316
1167612111,171,0,"[617, 1663, 17, 5]",85,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.6115,31.82683
1167613668,171,0,"[134, 1666, 30, 8]",240,0,0,1,636015792,Bulk Carrier,186.4,27.8,1,34.57952,31.83261
1167617251,171,0,"[740, 1884, 15, 5]",75,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61467,31.81015
1167619109,171,0,"[611, 1932, 14, 4]",56,0,0,1,271000957,General Cargo,93.1,16.0,1,34.60462,31.80889
117052905,172,0,"[661, 1525, 14, 7]",98,0,0,1,271000926,General Cargo,91.29,14.86,0,34.6174,31.83435
117053305,172,0,"[520, 1522, 17, 10]",170,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60807,31.83705
11705582,172,0,"[611, 1927, 15, 6]",90,0,0,1,271000957,General Cargo,93.1,16.0,1,34.60462,31.80889
117056941,172,0,"[744, 1884, 15, 5]",75,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61467,31.81015
117059657,172,0,"[666, 1786, 12, 6]",72,0,0,1,371554000,General Cargo,82.04,12.5,1,34.61154,31.81757
1170511248,172,0,"[759, 1702, 20, 5]",100,0,0,1,271044578,General Cargo,122.42,17.0,1,34.62012,31.82232
1170512306,172,0,"[617, 1656, 18, 9]",162,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.6115,31.82683
117341457,173,0,"[658, 1543, 15, 5]",75,0,0,1,271000926,General Cargo,91.29,14.86,0,34.6174,31.83435
11734256,173,0,"[518, 1544, 19, 8]",152,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60803,31.83559
117343848,173,0,"[384, 1609, 28, 7]",196,0,0,1,538004435,Bulk Carrier,169.26,27.2,1,34.5978,31.83203
117344530,173,0,"[614, 1672, 17, 7]",119,0,0,1,312389000,Cargo/Containership,107.98,16.4,1,34.61133,31.82617
117345761,173,0,"[663, 1805, 14, 4]",56,0,0,1,371554000,General Cargo,82.04,12.5,1,34.61152,31.81672
117346825,173,0,"[754, 1716, 21, 7]",147,0,0,1,271044578,General Cargo,122.42,17.0,1,34.6201,31.82149
117348649,173,0,"[740, 1901, 15, 5]",75,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61436,31.80926
117632235,174,0,"[289, 1469, 6, 14]",84,0,0,1,205723000,Cargo/Containership,89.78,14.0,1,34.59348,31.84462
11763370,174,0,"[390, 1621, 11, 23]",253,0,0,1,538004435,Bulk Carrier,169.26,27.2,1,34.59658,31.83108
117634489,174,0,"[84, 1697, 14, 37]",518,0,0,1,636018212,Container Ship,277.23,40.35,1,34.57453,31.83229
117635733,174,0,"[323, 1826, 12, 25]",300,0,0,1,538006538,Bulk Carrier,179.96,30.0,1,34.58661,31.81913
117922825,175,0,"[630, 1387, 10, 10]",100,0,0,1,620131000,General Cargo,88.49,11.35,1,34.61878,31.8465
117923797,175,0,"[432, 1410, 15, 11]",165,0,0,1,271000854,General Cargo,99.6,14.0,0,34.60563,31.84732
117924673,175,0,"[286, 1466, 9, 12]",108,0,0,1,205723000,Cargo/Containership,89.78,14.0,1,34.59378,31.84451
117925793,175,0,"[69, 1509, 18, 17]",306,0,0,1,235090537,General Cargo,153.22,23.6,1,34.57849,31.84537
117927170,175,0,"[335, 1816, 21, 20]",420,0,0,1,538006538,Bulk Carrier,179.96,30.0,1,34.58982,31.82092
117928434,175,0,"[311, 1659, 18, 13]",234,0,0,1,271002569,Bulk Carrier,135.04,20.8,1,34.5917,31.83212
117929264,175,0,"[547, 1589, 13, 11]",143,0,0,1,357476000,General Cargo,100.13,17.6,1,34.60923,31.83345
1179210974,175,0,"[735, 1640, 11, 16]",176,0,0,1,271044578,General Cargo,122.42,17.0,1,34.62002,31.82802
1179212801,175,0,"[376, 1985, 13, 14]",182,0,0,1,305618000,Bulk Carrier,119.95,16.8,1,34.58842,31.80905
119080593,176,0,"[247, 1473, 26, 35]",910,0,0,1,564995000,Container Ship,285.0,40.0,1,34.59165,31.84692
119088665,176,0,"[81, 1842, 14, 13]",182,0,0,1,271000325,General Cargo,108.73,16.0,1,34.57209,31.82426
119089235,176,0,"[350, 2012, 22, 18]",396,0,0,1,357398000,Container Ship,165.1,27.1,1,34.58703,31.80915
1190814692,176,0,"[750, 1813, 15, 7]",105,0,0,1,577312000,General Cargo,92.1,15.2,1,34.61774,31.8165
119370835,177,0,"[646, 1445, 11, 13]",143,0,0,1,271000266,General Cargo,93.2,14.0,0,34.61938,31.84307
11937483,177,0,"[125, 1722, 18, 24]",432,0,0,1,374829000,Bulk Carrier,179.9,30.0,1,34.57802,31.83042
119375334,177,0,"[329, 1688, 11, 12]",132,0,0,1,376783000,General Cargo,87.86,12.8,1,34.59229,31.83064
119376213,177,0,"[660, 1591, 14, 17]",238,0,0,1,511255000,General Cargo,139.95,16.67,1,34.61724,31.83297
119379238,177,0,"[516, 1866, 9, 11]",99,0,0,1,371554000,General Cargo,82.04,12.5,1,34.60098,31.81633
1193710519,177,0,"[85, 1856, 11, 14]",154,0,0,1,271000325,General Cargo,108.73,16.0,1,34.57232,31.82227
1193711647,177,0,"[385, 2041, 20, 26]",520,0,0,1,636018326,Container Ship,215.98,26.66,1,34.58783,31.80535
1193712765,177,0,"[516, 1353, 20, 23]",460,0,0,1,548902000,Bulk Carrier,188.5,32.26,1,34.61338,31.8501
119663133,178,0,"[502, 1357, 9, 26]",234,0,0,1,548902000,Bulk Carrier,188.5,32.26,1,34.61155,31.84993
119664831,178,0,"[74, 1481, 14, 21]",294,0,0,1,255805623,Container Ship,149.0,22.7,1,34.58001,31.84722
119665630,178,0,"[119, 1731, 17, 23]",391,0,0,1,374829000,Bulk Carrier,179.9,30.0,1,34.57707,31.82985
119666810,178,0,"[316, 1693, 10, 13]",130,0,0,1,376783000,General Cargo,87.86,12.8,1,34.59169,31.83045
119667491,178,0,"[677, 1565, 9, 12]",108,0,0,1,271044604,General Cargo,89.98,12.8,0,34.61897,31.83446
119668648,178,0,"[328, 1526, 14, 16]",224,0,0,1,577394000,General Cargo,121.37,15.85,1,34.59537,31.8414
119669955,178,0,"[317, 1813, 13, 24]",312,0,0,1,352854000,Bulk Carrier,176.63,27.5,1,34.58843,31.82158
1196610675,178,0,"[505, 1869, 7, 12]",84,0,0,1,371554000,General Cargo,82.04,12.5,1,34.60027,31.81603
1196611494,178,0,"[618, 1761, 9, 13]",117,0,0,1,355997000,General Cargo,88.17,14.0,1,34.60997,31.82199
119661244,178,0,"[376, 2046, 26, 22]",572,0,0,1,636018326,Container Ship,215.98,26.66,1,34.58667,31.80537
119661346,178,0,"[74, 2101, 8, 12]",96,0,0,1,375369000,Cement Carrier,80.0,14.81,0,34.56554,31.80605
119951540,179,0,"[498, 1482, 20, 26]",520,0,0,1,538005900,Bulk Carrier,200.0,32.0,1,34.6082,31.84176
119953878,179,0,"[315, 1817, 9, 24]",216,0,0,1,352854000,Bulk Carrier,176.63,27.5,1,34.58825,31.8217
119954983,179,0,"[513, 1619, 7, 13]",91,0,0,1,357476000,General Cargo,100.13,17.6,1,34.60629,31.83305
119956202,179,0,"[622, 1764, 12, 10]",120,0,0,1,355997000,General Cargo,88.17,14.0,1,34.61025,31.8219
119957608,179,0,"[684, 1568, 12, 10]",120,0,0,1,271044604,General Cargo,89.98,12.8,0,34.61897,31.83446
119959877,179,0,"[95, 1930, 14, 24]",336,0,0,1,240730000,Oil/Chemical Tanker,183.0,32.2,1,34.57067,31.81692
120241327,180,0,"[317, 1814, 26, 16]",416,0,0,1,352854000,Bulk Carrier,176.63,27.5,1,34.58832,31.8215
12024275,180,0,"[623, 1761, 14, 6]",84,0,3,1,355997000,General Cargo,88.17,14.0,1,34.61042,31.82204
120243227,180,0,"[723, 1677, 16, 5]",80,0,0,1,577404000,General Cargo,92.0,16.0,1,34.61943,31.82648
120244852,180,0,"[468, 1736, 17, 9]",153,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60019,31.82569
120245691,180,0,"[515, 1891, 14, 9]",126,0,0,1,373170000,General Cargo,90.0,14.0,1,34.60086,31.81504
1202410314,180,0,"[515, 1614, 15, 6]",90,0,0,1,357476000,General Cargo,100.13,17.6,1,34.6069,31.83328
121404913,181,0,"[58, 1521, 17, 12]",204,0,0,1,231839000,General Cargo,126.7,15.87,1,34.57871,31.84584
121407301,181,0,"[505, 1546, 9, 7]",63,0,0,1,355770000,General Cargo,71.98,11.0,1,34.60814,31.83885
12140959,181,0,"[349, 1913, 13, 10]",130,0,0,1,577355000,General Cargo,88.25,13.0,1,34.58907,31.8157
1214012301,181,0,"[340, 2049, 13, 9]",117,0,0,1,375854000,General Cargo,98.0,16.0,1,34.58547,31.80666
1214016288,181,0,"[17, 1728, 23, 17]",391,0,2,1,249225000,General Cargo,179.46,28.23,1,34.5706,31.83197
121693898,182,0,"[661, 1453, 5, 17]",85,0,0,1,231793000,General Cargo,116.0,16.0,1,34.62017,31.8428
121694856,182,0,"[269, 1530, 11, 25]",275,0,0,1,249132000,Bulk Carrier,179.9,28.4,1,34.59137,31.84232
121695114,182,0,"[70, 1520, 6, 18]",108,0,0,1,231839000,General Cargo,126.7,15.87,1,34.57871,31.84584
121697200,182,0,"[253, 1656, 5, 13]",65,0,0,1,371831000,General Cargo,88.48,11.35,1,34.588,31.83467
121698879,182,0,"[414, 1678, 5, 13]",65,0,0,1,271000732,General Cargo,80.5,12.5,1,34.59848,31.8311
121699225,182,0,"[329, 1806, 7, 17]",119,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.58967,31.82325
1216910404,182,0,"[360, 1916, 6, 13]",78,0,0,1,577355000,General Cargo,88.25,13.0,1,34.58907,31.8157
1216911258,182,0,"[95, 2063, 4, 13]",52,0,0,1,304010302,General Cargo,81.8,11.3,1,34.56794,31.80921
1216912816,182,0,"[352, 2051, 7, 15]",105,0,0,1,375854000,General Cargo,98.0,16.0,1,34.58547,31.80666
1216913317,182,0,"[34, 1920, 8, 19]",152,0,0,1,305240000,General Cargo,122.46,18.45,1,34.5668,31.81892
1216914156,182,0,"[184, 1839, 7, 15]",105,0,0,1,352846000,Container Ship,92.8,17.0,1,34.57928,31.82293
1216915237,182,0,"[513, 1545, 4, 11]",44,0,0,1,355770000,General Cargo,71.98,11.0,1,34.60814,31.83885
122271556,183,0,"[267, 1504, 11, 23]",253,0,0,1,249132000,Bulk Carrier,179.9,28.4,1,34.59353,31.84553
122272538,183,0,"[17, 1495, 13, 17]",221,0,3,1,248037000,Oil/Chemical Tanker,134.16,20.5,1,34.57627,31.84935
122273665,183,0,"[251, 1641, 5, 13]",65,0,0,1,371831000,General Cargo,88.48,11.35,1,34.5888,31.83635
12227498,183,0,"[413, 1653, 5, 12]",60,0,0,1,271000732,General Cargo,80.5,12.5,1,34.59925,31.83345
